0.0413787	0.0413787	0.0413787	0.0413787
0.0391452	0.0391452	0.0391452	0.0391452
0.0374034	0.0374034	0.0374034	0.0374034
0.0357003	0.0357003	0.0357003	0.0357003
0.0339969	0.0339969	0.0339969	0.0339969
0.0322709	0.0322709	0.0322709	0.0322709
0.0305594	0.0305594	0.0305594	0.0305594
0.028845	0.028845	0.028845	0.028845
0.02713	0.02713	0.02713	0.02713
0.0254206	0.0254206	0.0254206	0.0254206
0.0237289	0.0237289	0.0237289	0.0237289
0.0273779	0.0273779	0.0273779	0.0273779
0.0297959	0.0297959	0.0297959	0.0297959
0.0321702	0.0321702	0.0321702	0.0321702
0.0344739	0.0344739	0.0344739	0.0344739
0.0367889	0.0367889	0.0367889	0.0367889
0.0391535	0.0391535	0.0391535	0.0391535
0.0415398	0.0415398	0.0415398	0.0415398
0.0439379	0.0439379	0.0439379	0.0439379
0.0463571	0.0463571	0.0463571	0.0463571
0.0487978	0.0487978	0.0487978	0.0487978
0.0452667	0.0452667	0.0452667	0.0452667
0.0432176	0.0432176	0.0432176	0.0432176
0.0412513	0.0412513	0.0412513	0.0412513
0.039375	0.039375	0.039375	0.039375
0.0376264	0.0376264	0.0376264	0.0376264
0.0359984	0.0359984	0.0359984	0.0359984
0.0344947	0.0344947	0.0344947	0.0344947
0.0331375	0.0331375	0.0331375	0.0331375
0.0319534	0.0319534	0.0319534	0.0319534
0.0309399	0.0309399	0.0309399	0.0309399
0.0307878	0.0307878	0.0307878	0.0307878
0.0306071	0.0306071	0.0306071	0.0306071
0.0305794	0.0305794	0.0305794	0.0305794
0.0306288	0.0306288	0.0306288	0.0306288
0.0307599	0.0307599	0.0307599	0.0307599
0.0309239	0.0309239	0.0309239	0.0309239
0.031073	0.031073	0.031073	0.031073
0.0312092	0.0312092	0.0312092	0.0312092
0.0313354	0.0313354	0.0313354	0.0313354
0.0314757	0.0314757	0.0314757	0.0314757
0.0339939	0.0339939	0.0339939	0.0339939
0.0359829	0.0359829	0.0359829	0.0359829
0.0380263	0.0380263	0.0380263	0.0380263
0.0401197	0.0401197	0.0401197	0.0401197
0.042381	0.042381	0.042381	0.042381
0.0449638	0.0449638	0.0449638	0.0449638
0.0478964	0.0478964	0.0478964	0.0478964
0.0509968	0.0509968	0.0509968	0.0509968
0.0542895	0.0542895	0.0542895	0.0542895
0.0577087	0.0577087	0.0577087	0.0577087
0.0475642	0.0475642	0.0475642	0.0475642
0.0418094	0.0418094	0.0418094	0.0418094
0.0369251	0.0369251	0.0369251	0.0369251
0.0327902	0.0327902	0.0327902	0.0327902
0.0292923	0.0292923	0.0292923	0.0292923
0.0264958	0.0264958	0.0264958	0.0264958
0.0243326	0.0243326	0.0243326	0.0243326
0.0226129	0.0226129	0.0226129	0.0226129
0.0215115	0.0215115	0.0215115	0.0215115
0.0212177	0.0212177	0.0212177	0.0212177
0.0212895	0.0212895	0.0212895	0.0212895
0.0219336	0.0219336	0.0219336	0.0219336
0.0233966	0.0233966	0.0233966	0.0233966
0.0257446	0.0257446	0.0257446	0.0257446
0.028964	0.028964	0.028964	0.028964
0.0331046	0.0331046	0.0331046	0.0331046
0.0382091	0.0382091	0.0382091	0.0382091
0.0441897	0.0441897	0.0441897	0.0441897
0.0512167	0.0512167	0.0512167	0.0512167
0.0591949	0.0591949	0.0591949	0.0591949
0.0894244	0.0894244	0.0894244	0.0894244
